algorithm, solution, depth, cost, expanded_nodes, visited_nodes, average_branching_factor, execution_time, result, n
Backtracking, 'Sharonside'->'Carsonton'->'Clarkburgh'->'Davismouth'->'EastKimberly'->'Glovertown'->'NorthGarychester'->'LakeMichelleton'->'NewAaron'->'LakeLindaville'->'NewSamanthamouth'->'NorthJessica'->'NorthValerie'->'Christianburgh'->'Brandonland'->'Christophertown'->'EastJonathan'->'NewTeresamouth'->'Davisshire'->'Browntown'->'Davisstad'->'EastLisaton'->'NorthJennifertown'->'Kirstenmouth'->'EastLarryfort'->'Aaronshire'->'Arroyohaven'->'Kathyshire'->'Brightfort'->'Amandaburgh'->'Brewertown'->'Douglasshire'->'Dunlaptown'->'EastSean'->'Mcintyremouth'->'LakeLisatown'->'Heidimouth'->'LakeChristina'->'EastPeter'->'Benjaminhaven'->'Jillton'->'Harrisbury'->'LakeMatthewberg'->'LakeNicholas'->'SouthDonald'->'Lopezport'->'Markberg'->'NorthDebratown'->'Johnland'->'Blankenshipstad'->'Allenmouth'->'Donnashire'->'EastJacquelineport'->'Jasonland'->'Espinozaville', 54, 25145.266000000007, 54, 55, 1.0, 0.000643528000182414, success, 200
BFS, 'Sharonside'->'Carsonton'->'NorthValerie'->'Christianburgh'->'EastLisaton'->'Davisstad'->'NewJeffreyshire'->'Jasonland'->'Espinozaville', 8, 6980.083, 199, 200, 8.326633165829145, 0.004159664000326302, success, 200
DFS, 'Sharonside'->'Glovertown'->'Clarkburgh'->'WestDeanna'->'Davismouth'->'EastKimberly'->'Sherryborough'->'NewAaron'->'NewSamanthamouth'->'NorthValerie'->'NorthJessica'->'NorthGarychester'->'LakeMichelleton'->'Carsonton'->'WestDavidshire'->'LakeLindaville'->'NorthThomas'->'Ellenchester'->'LakeCraigland'->'Ramirezmouth'->'NorthTravistown'->'EastSean'->'Tinabury'->'Wareburgh'->'LakeTony'->'Loveborough'->'NorthWilliamview'->'PortTracy'->'NorthAndreafort'->'NorthRandallstad'->'NorthReneeburgh'->'Kirstenmouth'->'Penaberg'->'EastLarryfort'->'Watsontown'->'Aaronshire'->'WestMichael'->'LakeNicole'->'WestMichaelbury'->'NorthShannonshire'->'NewNatashaview'->'Arroyohaven'->'Kathyshire'->'Brightfort'->'Amandaburgh'->'Whiteside'->'Harrisbury'->'Jillton'->'EastPeter'->'NewMercedesfurt'->'PortLaura'->'NorthJacob'->'Smithside'->'NewJulie'->'Bradshawfurt'->'Simpsonville'->'Lopezside'->'WestTaylor'->'Elliotthaven'->'Carolynville'->'LakeTimothyland'->'PortCarrie'->'LakeSean'->'LakeGaryton'->'LakeDeborahshire'->'LakeAdam'->'Dunlaptown'->'SouthDonaldfurt'->'SouthJoel'->'LakeLisatown'->'Mcintyremouth'->'NewRebecca'->'WestRebeccaport'->'Smithmouth'->'NewJeffview'->'Douglasshire'->'Brewertown'->'Heidimouth'->'Murphyview'->'Zacharyhaven'->'LakeChristina'->'PortJamesfurt'->'Benjaminhaven'->'LakeSierra'->'PortLisaport'->'SouthMatthewchester'->'EastBarbarafort'->'NorthWanda'->'Brucemouth'->'Castilloside'->'Spenceside'->'Christianburgh'->'EastJonathan'->'NewTeresamouth'->'NorthJennifertown'->'Brandonland'->'Christophertown'->'Scottfort'->'NewMichaelstad'->'Jamesmouth'->'LakeTracieton'->'Walkerfurt'->'NorthReginafort'->'NewSamanthafurt'->'NewJeffreyshire'->'Jasonland'->'EastJacquelineport'->'Kevinhaven'->'Blankenshipstad'->'NorthAshleyberg'->'Sierraborough'->'Johnland'->'PortVincentton'->'SouthKellyshire'->'Allenmouth'->'Zamoraport'->'Donnashire'->'PortPatricia'->'Espinozaville', 118, 50461.32399999997, 287, 175, 8.24390243902439, 0.006634598000346159, success, 200
UCS, 'Sharonside'->'Glovertown'->'Sherryborough'->'Carsonton'->'NewSamanthamouth'->'SouthAngela'->'Karenbury'->'Fernandezstad'->'NorthAndreafort'->'Kirstenmouth'->'Penaberg'->'NorthJennifertown'->'EastLisaton'->'Davisshire'->'Marymouth'->'Jamesmouth'->'NewJeffreyshire'->'Kevinhaven'->'Allenmouth'->'Espinozaville', 19, 5382.379999999999, 1666, 200, 8.33, 0.020681662999777473, success, 200
Greedy, 'Sharonside'->'Carsonton'->'NewSamanthamouth'->'SouthAngela'->'Adamland'->'SouthPamela'->'NorthReneeburgh'->'NorthJennifertown'->'EastLisaton'->'Davisstad'->'NewJeffreyshire'->'Jasonland'->'Espinozaville', 12, 6618.99, 12, 13, 10.5, 0.0005340320003597299, success, 200
Astar, 'Sharonside'->'Glovertown'->'Sherryborough'->'Carsonton'->'NewSamanthamouth'->'SouthAngela'->'Karenbury'->'Fernandezstad'->'NorthAndreafort'->'Kirstenmouth'->'Penaberg'->'NorthJennifertown'->'EastLisaton'->'Davisshire'->'Marymouth'->'Jamesmouth'->'NewJeffreyshire'->'Kevinhaven'->'Allenmouth'->'Espinozaville', 19, 5382.38, 119, 159, 4.739495798319328, 0.002964913000141678, success, 200
IDAstar, 'Sharonside'->'Carsonton'->'Clarkburgh'->'Davismouth'->'EastKimberly'->'Glovertown'->'NorthGarychester'->'LakeMichelleton'->'NewAaron'->'LakeLindaville'->'NewSamanthamouth'->'NorthJessica'->'NorthValerie'->'Christianburgh'->'Davisshire'->'Marymouth'->'Jamesmouth'->'NewJeffreyshire'->'Kevinhaven'->'Allenmouth'->'Espinozaville', 20, 10007.616000000002, 24, 43, 1.0, 0.1231876559995726, success, 200
Backtracking, 'NorthAngelicaborough'->'Jasonview'->'Carlyside'->'Brittanyshire'->'Boyermouth'->'Alyssahaven'->'Chapmanborough'->'Harrisville'->'Mirandaview'->'NewDesiree'->'NorthChristopherborough'->'Gilbertport'->'LakeNicole'->'NewEricmouth'->'NorthKarlport'->'NorthBrianhaven'->'Denisebury'->'Jackborough'->'Davidfort'->'Mclaughlinview'->'Aliciashire'->'Heatherfort'->'Johnsonberg'->'EastKathrynside'->'LakeDaveborough'->'EastNicholashaven'->'EastMarkside'->'Briggsburgh'->'EastGeorgeburgh'->'Amandaton'->'Frankton'->'Michaelshire'->'PortScott'->'NewMark'->'LakeAngelicamouth'->'Jenniferhaven'->'Keithshire'->'NorthAlisha'->'LakeRussellborough'->'LakeLisa'->'Lisamouth'->'NorthMaryhaven'->'Phillipsstad'->'NorthDavid'->'Smithside'->'SouthJonathan'->'EastWilliam'->'Alyssaberg'->'Halefurt'->'EastMichele'->'Johnshire'->'PortStacyshire'->'EastSusanstad'->'Hoberg'->'Davidton'->'Christophermouth'->'EastAaron'->'Kevinbury'->'Nicholasmouth'->'Hernandezville', 59, 25165.092, 59, 60, 1.0, 0.0007767970000713831, success, 200
BFS, 'NorthAngelicaborough'->'SouthEricastad'->'Raytown'->'Brittanyshire'->'LakeBrittany'->'LakeAshley'->'Hernandezville', 6, 6334.305, 121, 161, 8.37190082644628, 0.002169090000279539, success, 200
DFS, 'NorthAngelicaborough'->'Jensenshire'->'SouthDavidchester'->'PortMaryfurt'->'SouthEricastad'->'Nicholaston'->'NewMichellefort'->'Jasonview'->'Schneidermouth'->'WestNicholasborough'->'Markburgh'->'Carlyside'->'Brittanyshire'->'Jackborough'->'Walkerhaven'->'Gilbertport'->'Boyermouth'->'NorthChristopherborough'->'NewDesiree'->'Alyssahaven'->'Chapmanborough'->'Reneeton'->'Mirandaview'->'Harrisville'->'NorthChristophermouth'->'NorthBrianhaven'->'Melissaport'->'EastAbigailland'->'Michaelside'->'Johnsonland'->'EastAshleyfort'->'Mitchelltown'->'Pittsburgh'->'Robertsstad'->'SouthMiguelland'->'SouthKristi'->'EastKristen'->'PortRonnie'->'NorthJosephtown'->'PortJason'->'Halefurt'->'Alyssaberg'->'LakeCorystad'->'Valenciastad'->'LakeLinda'->'EastMichele'->'Scottfurt'->'PortStacyshire'->'Johnshire'->'Reedview'->'Michellebury'->'WestAmy'->'LakeHaley'->'LakeJefferyton'->'NewTodd'->'Pricefort'->'SouthJonathan'->'NewEricmouth'->'Smithside'->'LakeAngelicamouth'->'Jenniferhaven'->'LakeLisa'->'LakeDaveborough'->'Lisamouth'->'NorthMaryhaven'->'Phillipsstad'->'NorthDavid'->'EastKathrynside'->'LakeRussellborough'->'Johnsonberg'->'Heatherfort'->'LakeAlexander'->'NorthManuel'->'EastNicholashaven'->'PortScott'->'WestStephanie'->'NewMark'->'EastGeorgeburgh'->'Frankton'->'Michaelshire'->'Briggsburgh'->'Watsonside'->'Thomasborough'->'Amandaton'->'Nelsonland'->'Michelleberg'->'SouthMarcus'->'NorthRebecca'->'Frostmouth'->'WestErinbury'->'Gibsonchester'->'PortZacharyside'->'EastSarafurt'->'LakeCheyenneborough'->'EastChristine'->'Jacquelineborough'->'LakeBrianberg'->'Hoberg'->'WestMaria'->'Nicholasmouth'->'LakeMartinfort'->'Davidton'->'Kevinbury'->'SouthSusan'->'Christophermouth'->'WestThomas'->'NewMollyhaven'->'Perryport'->'WestAbigail'->'LakeDiane'->'PortTimothy'->'NewChristinefurt'->'Greerstad'->'Kochfurt'->'WestKatherine'->'Lucasfurt'->'PortBrandiland'->'Maloneton'->'Stephenbury'->'LakeDanafort'->'Woodhaven'->'NorthMatthewfort'->'PortTiffany'->'PortDebbieside'->'SouthErik'->'LakeJanice'->'LakeBrittany'->'LakeAshley'->'Hernandezville', 128, 53388.97099999998, 252, 172, 8.047619047619047, 0.007147039000301447, success, 200
UCS, 'NorthAngelicaborough'->'Shannonview'->'Carlyside'->'NorthJonathan'->'Staceyborough'->'NorthBrianhaven'->'NorthChristophermouth'->'Alyssahaven'->'Mirandaview'->'PortRonnie'->'LakeAshley'->'Hernandezville', 11, 5017.992, 1636, 200, 8.18, 0.0221805460005271, success, 200
Greedy, 'NorthAngelicaborough'->'Schneidermouth'->'Mclaughlinview'->'Staceyborough'->'LakeNicole'->'NewEricmouth'->'SouthJonathan'->'Pricefort'->'PortStacyshire'->'PortLauren'->'LakeMartinfort'->'Nicholasmouth'->'Hernandezville', 12, 6055.5419999999995, 12, 13, 9.583333333333334, 0.0005219799995757057, success, 200
Astar, 'NorthAngelicaborough'->'Shannonview'->'Carlyside'->'NorthJonathan'->'Staceyborough'->'NorthBrianhaven'->'NorthChristophermouth'->'Alyssahaven'->'Mirandaview'->'PortRonnie'->'LakeAshley'->'Hernandezville', 11, 5017.992000000001, 113, 148, 4.513274336283186, 0.0029211510000095586, success, 200
IDAstar, 'NorthAngelicaborough'->'Jasonview'->'Carlyside'->'Brittanyshire'->'LakeBrittany'->'LakeAshley'->'Hernandezville', 6, 6421.016, 17, 52, 1.0, 0.04302241899949877, success, 200
Backtracking, 'PortPatrick'->'Mannfurt'->'EastRobertstad'->'Millerfort'->'EastScotthaven'->'EastJenniferland'->'Kathyland'->'Jamesberg'->'Brianaport'->'Sandersmouth'->'Coxstad'->'Christensenville'->'Boothview'->'Elizabethton'->'NewAllison'->'Christophertown'->'EastDustin'->'Michaelfurt'->'Arthurfurt'->'EastJacobstad'->'Jessicaberg'->'Gravesborough'->'Cherylmouth'->'Conwaychester'->'Chungburgh'->'Bryantview'->'Anthonyberg'->'Andrewland'->'EastNatasha'->'Gonzalezchester'->'EastSusanborough'->'EastHannahhaven'->'Arnoldstad'->'Juanmouth'->'Bergermouth'->'EastDeanna'->'Jacobsonmouth'->'LakeChristine'->'NorthSusan'->'NewKevinmouth'->'NewLesliemouth'->'Mercershire'->'NewWilliamfort'->'EastMartin'->'EastKeithmouth'->'EastJessica'->'Garzachester'->'Colemouth'->'EastJames'->'Annachester'->'Carrbury'->'Harrisfurt'->'Mcgeechester'->'NewKatherinehaven'->'Jonathanville'->'LakeLaura'->'Martinezshire'->'Barrettview'->'Danielmouth'->'Douglasville'->'Erikfurt'->'EastPaulfurt'->'Andrewfurt'->'Craigfurt'->'Kennethberg'->'PortCarlosmouth'->'LakeLaurenside'->'LakeLaurenside'->'LakeSamuelfort'->'LakeAshley'->'Andrewborough'->'Barreraland'->'EastAshley'->'Kellerside'->'Codytown'->'Kellyberg', 75, 41313.909, 75, 76, 1.0, 0.0010339600003135274, success, 200
BFS, 'PortPatrick'->'Smithbury'->'EastJenniferland'->'Kathyland'->'NewAllison'->'Conwaychester'->'Danielmouth'->'Lisachester'->'Kellyberg', 8, 8693.957999999999, 187, 199, 8.593582887700535, 0.004729663999569311, success, 200
DFS, 'PortPatrick'->'Simpsonberg'->'PortPatrick'->'Mannfurt'->'EastRobertstad'->'Millerfort'->'Mercershire'->'Smithbury'->'EastJenniferland'->'NewJennifer'->'Sarahhaven'->'Sandersmouth'->'WestBruceburgh'->'Zacharyshire'->'Martinezshire'->'Martinezshire'->'SouthKaren'->'EastPaulfurt'->'Erikfurt'->'Danielmouth'->'Lucasberg'->'Douglasville'->'Lisachester'->'LakeAdam'->'WestKimberly'->'Meghanville'->'LakeLaurenside'->'LakeLaurenside'->'NewKatherinehaven'->'Richardview'->'Colemouth'->'Harrisfurt'->'NorthAndresberg'->'Robertsport'->'WestRichard'->'NorthLisaburgh'->'Tinaside'->'EastKeithmouth'->'WestCarrieton'->'EastJessica'->'NewWilliam'->'Garzachester'->'Paulaberg'->'Wagnerton'->'Sheltonland'->'Brianaport'->'Jamesberg'->'NewWilliamfort'->'EastMartin'->'NorthMegan'->'Robertchester'->'WestRandy'->'EastDeanna'->'SouthAustin'->'NorthTaylor'->'Arnoldstad'->'Judyville'->'EastHannahhaven'->'SouthAmychester'->'PortJenniferbury'->'Sullivanfort'->'Andrewland'->'EastNatasha'->'Gonzalezchester'->'Millerstad'->'LakeWilliamtown'->'SouthJoshua'->'Bryantview'->'PortKayla'->'Marshallborough'->'Conwaychester'->'Chungburgh'->'EastTheresa'->'Sharonport'->'EastAlan'->'Julieton'->'Reyesland'->'Andrewfurt'->'NorthWilliam'->'LakeCoreymouth'->'LakeTinahaven'->'PortJosephland'->'Kellerside'->'Barreraland'->'NorthAnthonyberg'->'Kellyberg', 85, 41892.12099999999, 85, 86, 8.823529411764707, 0.0017513960001451778, success, 200
UCS, 'PortPatrick'->'NewKevinmouth'->'SouthBradleyland'->'WestRandy'->'Sharphaven'->'Arthurfurt'->'LakeDeborahchester'->'Marshallborough'->'Vanceview'->'NewAshleyside'->'NorthWilliam'->'Barrettview'->'LakeAdam'->'Lucasberg'->'Kellyberg', 14, 4935.495000000001, 1706, 200, 8.53, 0.025418289999834087, success, 200
Greedy, 'PortPatrick'->'Sarahton'->'NorthMegan'->'EastMartin'->'PortGabriel'->'Gravesborough'->'Cherylmouth'->'Vanceview'->'NewAshleyside'->'LakeSamuelfort'->'LakeAshley'->'PortJosephland'->'Kellyberg', 12, 6198.192, 12, 13, 9.166666666666666, 0.0005917100006627152, success, 200
Astar, 'PortPatrick'->'NewKevinmouth'->'SouthBradleyland'->'WestRandy'->'Sharphaven'->'Arthurfurt'->'LakeDeborahchester'->'Marshallborough'->'Vanceview'->'NewAshleyside'->'NorthWilliam'->'Barrettview'->'LakeAdam'->'Lucasberg'->'Kellyberg', 14, 4935.495, 139, 189, 4.870503597122302, 0.0041083579999394715, success, 200
IDAstar, 'PortPatrick'->'Mannfurt'->'EastRobertstad'->'Millerfort'->'EastScotthaven'->'EastJenniferland'->'Kathyland'->'Jamesberg'->'NewWilliamfort'->'EastMartin'->'NewChristineside'->'Gravesborough'->'Cherylmouth'->'Vanceview'->'Andrewfurt'->'NorthWilliam'->'Barrettview'->'LakeAdam'->'Douglasville'->'Kellyberg', 19, 9409.744999999999, 50, 116, 1.0, 0.38145219599937263, success, 200
